rt;order;latinsqrn;phrase;subject;condition;idnumber;idfull;rtLog;context;quantifier
761;67;1;blanco_CUANT;2069;FPS;9;FPS_9;2,881384657;FP;S
1096;68;1;blanco_REST;2069;FPS;9;FPS_9;3,039810554;FP;S
-1;69;1;masking_nogo;2069;CNA;15;CNA_15;NA;CN;A
417;70;1;masking_go;2069;CNA;15;CNA_15;2,620136055;CN;A
1420;71;1;CNTX;2069;CNA;15;CNA_15;3,152288344;CN;A
1174;72;1;PREG;2069;CNA;15;CNA_15;3,069668097;CN;A
850;73;1;blanco_CUANT;2069;CNA;15;CNA_15;2,929418926;CN;A
804;74;1;blanco_REST;2069;CNA;15;CNA_15;2,905256049;CN;A
1608;75;1;preg_N;2069;CNA;15;CNA_15;3,206286044;CN;A
518;76;1;;2069;CNA;15;CNA_15;2,71432976;CN;A
-1;77;1;masking_nogo;2069;CNA;12;CNA_12;NA;CN;A
322;78;1;masking_go;2069;CNA;12;CNA_12;2,507855872;CN;A
2167;79;1;CNTX;2069;CNA;12;CNA_12;3,335858911;CN;A
678;80;1;PREG;2069;CNA;12;CNA_12;2,831229694;CN;A
975;81;1;blanco_CUANT;2069;CNA;12;CNA_12;2,989004616;CN;A
2106;82;1;blanco_REST;2069;CNA;12;CNA_12;3,323458367;CN;A
2390;83;1;preg_Y;2069;CNA;12;CNA_12;3,378397901;CN;A
679;84;1;;2069;CNA;12;CNA_12;2,831869774;CN;A
615;85;1;masking_nogo;2069;FPS;10;FPS_10;2,788875116;FP;S
127;86;1;masking_go;2069;FPS;10;FPS_10;2,103803721;FP;S
707;87;1;CNTX;2069;FPS;10;FPS_10;2,849419414;FP;S
814;88;1;PREG;2069;FPS;10;FPS_10;2,92890769;FP;S
874;89;1;blanco_CUANT;2069;FPS;10;FPS_10;2,941511433;FP;S
852;90;1;blanco_REST;2069;FPS;10;FPS_10;2,930439595;FP;S
-1;91;1;masking_nogo;2069;FPA;2;FPA_2;NA;FP;A
325;92;1;masking_go;2069;FPA;2;FPA_2;2,511883361;FP;A
931;93;1;CNTX;2069;FPA;2;FPA_2;2,968949681;FP;A
722;94;1;PREG;2069;FPA;2;FPA_2;2,876794976;FP;A
798;95;1;blanco_CUANT;2069;FPA;2;FPA_2;2,902002891;FP;A
758;96;1;blanco_REST;2069;FPA;2;FPA_2;2,879669206;FP;A
1489;97;1;preg_N;2069;FPA;2;FPA_2;3,172894698;FP;A
1165;98;1;;2069;FPA;2;FPA_2;3,066325925;FP;A
409;1;1;masking_nogo;2758;FPS;6;FPS_6;2,611723308;FP;S
440;2;1;masking_go;2758;FPS;6;FPS_6;2,643452676;FP;S
3273;3;1;CNTX;2758;FPS;6;FPS_6;3,514946005;FP;S
851;4;1;PREG;2758;FPS;6;FPS_6;2,94792362;FP;S
1894;5;1;blanco_CUANT;2758;FPS;6;FPS_6;3,277379975;FP;S
1095;6;1;blanco_REST;2758;FPS;6;FPS_6;3,039414119;FP;S
575;7;1;masking_nogo;2758;FPA;2;FPA_2;2,759667845;FP;A
551;8;1;masking_go;2758;FPA;2;FPA_2;2,741151599;FP;A
2518;9;1;CNTX;2758;FPA;2;FPA_2;3,401055726;FP;A
672;10;1;PREG;2758;FPA;2;FPA_2;2,845718018;FP;A
879;11;1;blanco_CUANT;2758;FPA;2;FPA_2;2,943988875;FP;A
1002;12;1;blanco_REST;2758;FPA;2;FPA_2;3,000867722;FP;A
3985;13;1;preg_N;2758;FPA;2;FPA_2;3,600428326;FP;A
1331;14;1;;2758;FPA;2;FPA_2;3,124178055;FP;A
1118;15;1;masking_nogo;2758;CNA;15;CNA_15;3,048441804;CN;A
495;16;1;masking_go;2758;CNA;15;CNA_15;2,694605199;CN;A
3497;17;1;CNTX;2758;CNA;15;CNA_15;3,543695632;CN;A
1033;18;1;PREG;2758;CNA;15;CNA_15;3,014100322;CN;A
1294;19;1;blanco_CUANT;2758;CNA;15;CNA_15;3,111934276;CN;A
2991;20;1;blanco_REST;2758;CNA;15;CNA_15;3,475816413;CN;A
6749;21;1;preg_N;2758;CNA;15;CNA_15;3,829239428;CN;A
2334;22;1;;2758;CNA;15;CNA_15;3,368100852;CN;A
554;23;1;masking_nogo;2758;CNA;11;CNA_11;2,743509765;CN;A
488;24;1;masking_go;2758;CNA;11;CNA_11;2,688419822;CN;A
2639;25;1;CNTX;2758;CNA;11;CNA_11;3,42143939;CN;A
622;26;1;PREG;2758;CNA;11;CNA_11;2,793790385;CN;A
1307;27;1;blanco_CUANT;2758;CNA;11;CNA_11;3,116275588;CN;A
2523;28;1;blanco_REST;2758;CNA;11;CNA_11;3,401917251;CN;A
480;29;1;masking_nogo;2758;FPS;8;FPS_8;2,681241237;FP;S
375;30;1;masking_go;2758;FPS;8;FPS_8;2,574031268;FP;S
2161;31;1;CNTX;2758;FPS;8;FPS_8;3,334654767;FP;S
676;32;1;PREG;2758;FPS;8;FPS_8;2,848189117;FP;S
1287;33;1;blanco_CUANT;2758;FPS;8;FPS_8;3,109578547;FP;S
1326;34;1;blanco_REST;2758;FPS;8;FPS_8;3,122543524;FP;S
559;35;1;masking_nogo;2758;FPA;1;FPA_1;2,747411808;FP;A
919;36;1;masking_go;2758;FPA;1;FPA_1;2,963315511;FP;A
4099;37;1;CNTX;2758;FPA;1;FPA_1;3,612677918;FP;A
784;38;1;PREG;2758;FPA;1;FPA_1;2,912222057;FP;A
1306;39;1;blanco_CUANT;2758;FPA;1;FPA_1;3,115943177;FP;A
1364;40;1;blanco_REST;2758;FPA;1;FPA_1;3,13481437;FP;A
2468;41;1;preg_Y;2758;FPA;1;FPA_1;3,392345155;FP;A
1785;42;1;;2758;FPA;1;FPA_1;3,25163822;FP;A
587;43;1;masking_nogo;2758;CNA;13;CNA_13;2,768638101;CN;A
252;44;1;masking_go;2758;CNA;13;CNA_13;2,401400541;CN;A
2582;45;1;CNTX;2758;CNA;13;CNA_13;3,411956238;CN;A
760;46;1;PREG;2758;CNA;13;CNA_13;2,880813592;CN;A
1082;47;1;blanco_CUANT;2758;CNA;13;CNA_13;3,034227261;CN;A
2106;48;1;blanco_REST;2758;CNA;13;CNA_13;3,323458367;CN;A
518;49;1;masking_nogo;2758;FPS;7;FPS_7;2,71432976;FP;S
446;50;1;masking_go;2758;FPS;7;FPS_7;2,649334859;FP;S
2542;51;1;CNTX;2758;FPS;7;FPS_7;3,405175546;FP;S
683;52;1;PREG;2758;FPS;7;FPS_7;2,852479994;FP;S
1208;53;1;blanco_CUANT;2758;FPS;7;FPS_7;3,082066934;FP;S
1112;54;1;blanco_REST;2758;FPS;7;FPS_7;3,046104787;FP;S
498;55;1;masking_nogo;2758;FPA;3;FPA_3;2,697229343;FP;A
423;56;1;masking_go;2758;FPA;3;FPA_3;2,626340367;FP;A
3135;57;1;CNTX;2758;FPA;3;FPA_3;3,496237545;FP;A
926;58;1;PREG;2758;FPA;3;FPA_3;2,984977126;FP;A
1854;59;1;blanco_CUANT;2758;FPA;3;FPA_3;3,26810973;FP;A
1165;60;1;blanco_REST;2758;FPA;3;FPA_3;3,066325925;FP;A
408;61;1;masking_nogo;2758;FPS;10;FPS_10;2,610660163;FP;S
1450;62;1;masking_go;2758;FPS;10;FPS_10;3,161368002;FP;S
2810;63;1;CNTX;2758;FPS;10;FPS_10;3,44870632;FP;S
1034;64;1;PREG;2758;FPS;10;FPS_10;3,032618761;FP;S
935;65;1;blanco_CUANT;2758;FPS;10;FPS_10;2,970811611;FP;S
844;66;1;blanco_REST;2758;FPS;10;FPS_10;2,926342447;FP;S
451;67;1;masking_nogo;2758;FPA;4;FPA_4;2,654176542;FP;A
459;68;1;masking_go;2758;FPA;4;FPA_4;2,661812686;FP;A
3407;69;1;CNTX;2758;FPA;4;FPA_4;3,532372134;FP;A
924;70;1;PREG;2758;FPA;4;FPA_4;2,984077034;FP;A
2237;71;1;blanco_CUANT;2758;FPA;4;FPA_4;3,349665984;FP;A
910;72;1;blanco_REST;2758;FPA;4;FPA_4;2,959041392;FP;A
468;73;1;masking_nogo;2758;CNA;14;CNA_14;2,670245853;CN;A
361;74;1;masking_go;2758;CNA;14;CNA_14;2,557507202;CN;A
1899;75;1;CNTX;2758;CNA;14;CNA_14;3,278524965;CN;A
1381;76;1;PREG;2758;CNA;14;CNA_14;3,140193679;CN;A
1016;77;1;blanco_CUANT;2758;CNA;14;CNA_14;3,006893708;CN;A
1267;78;1;blanco_REST;2758;CNA;14;CNA_14;3,102776615;CN;A
715;79;1;masking_nogo;2758;FPS;9;FPS_9;2,854306042;FP;S
286;80;1;masking_go;2758;FPS;9;FPS_9;2,456366033;FP;S
1668;81;1;CNTX;2758;FPS;9;FPS_9;3,222196046;FP;S
1476;82;1;PREG;2758;FPS;9;FPS_9;3,18723862;FP;S
1303;83;1;blanco_CUANT;2758;FPS;9;FPS_9;3,114944416;FP;S
1153;84;1;blanco_REST;2758;FPS;9;FPS_9;3,061829307;FP;S
671;85;1;masking_nogo;2758;FPA;5;FPA_5;2,82672252;FP;A
370;86;1;masking_go;2758;FPA;5;FPA_5;2,568201724;FP;A
2806;87;1;CNTX;2758;FPA;5;FPA_5;3,448087667;FP;A
473;88;1;PREG;2758;FPA;5;FPA_5;2,692846919;FP;A
980;89;1;blanco_CUANT;2758;FPA;5;FPA_5;2,991226076;FP;A
796;90;1;blanco_REST;2758;FPA;5;FPA_5;2,900913068;FP;A
553;91;1;masking_nogo;2758;CNA;12;CNA_12;2,742725131;CN;A
393;92;1;masking_go;2758;CNA;12;CNA_12;2,59439255;CN;A
2933;93;1;CNTX;2758;CNA;12;CNA_12;3,467312063;CN;A
627;94;1;PREG;2758;CNA;12;CNA_12;2,797267541;CN;A
1089;95;1;blanco_CUANT;2758;CNA;12;CNA_12;3,03702788;CN;A
1379;96;1;blanco_REST;2758;CNA;12;CNA_12;3,139564266;CN;A
2421;97;1;preg_Y;2758;CNA;12;CNA_12;3,383994789;CN;A
1508;98;1;;2758;CNA;12;CNA_12;3,178401342;CN;A
934;1;1;masking_nogo;3002;FPS;7;FPS_7;2,970346876;FP;S
412;2;1;masking_go;3002;FPS;7;FPS_7;2,614897216;FP;S
1564;3;1;CNTX;3002;FPS;7;FPS_7;3,194236749;FP;S
1630;4;1;PREG;3002;FPS;7;FPS_7;3,230448921;FP;S
1654;5;1;blanco_CUANT;3002;FPS;7;FPS_7;3,218535505;FP;S
1596;6;1;blanco_REST;3002;FPS;7;FPS_7;3,203032887;FP;S
1292;7;1;masking_nogo;3002;CNA;11;CNA_11;3,111262514;CN;A
512;8;1;masking_go;3002;CNA;11;CNA_11;2,709269961;CN;A
2268;9;1;CNTX;3002;CNA;11;CNA_11;3,35564305;CN;A
1005;10;1;PREG;3002;CNA;11;CNA_11;3,002166062;CN;A
1198;11;1;blanco_CUANT;3002;CNA;11;CNA_11;3,078456818;CN;A
1078;12;1;blanco_REST;3002;CNA;11;CNA_11;3,032618761;CN;A
614;13;1;masking_nogo;3002;FPA;3;FPA_3;2,788168371;FP;A
402;14;1;masking_go;3002;FPA;3;FPA_3;2,604226053;FP;A
2402;15;1;CNTX;3002;FPA;3;FPA_3;3,380573003;FP;A
896;16;1;PREG;3002;FPA;3;FPA_3;2,970346876;FP;A
1382;17;1;blanco_CUANT;3002;FPA;3;FPA_3;3,140508043;FP;A
966;18;1;blanco_REST;3002;FPA;3;FPA_3;2,984977126;FP;A
542;19;1;masking_nogo;3002;CNA;12;CNA_12;2,733999287;CN;A
376;20;1;masking_go;3002;CNA;12;CNA_12;2,575187845;CN;A
2150;21;1;CNTX;3002;CNA;12;CNA_12;3,33243846;CN;A
736;22;1;PREG;3002;CNA;12;CNA_12;2,866877814;CN;A
1206;23;1;blanco_CUANT;3002;CNA;12;CNA_12;3,081347308;CN;A
1032;24;1;blanco_REST;3002;CNA;12;CNA_12;3,013679697;CN;A
2504;25;1;preg_Y;3002;CNA;12;CNA_12;3,398634325;CN;A
790;26;1;;3002;CNA;12;CNA_12;2,897627091;CN;A
598;27;1;masking_nogo;3002;FPS;10;FPS_10;2,776701184;FP;S
322;28;1;masking_go;3002;FPS;10;FPS_10;2,507855872;FP;S
1542;29;1;CNTX;3002;FPS;10;FPS_10;3,188084374;FP;S
934;30;1;PREG;3002;FPS;10;FPS_10;2,988558957;FP;S
1190;31;1;blanco_CUANT;3002;FPS;10;FPS_10;3,075546961;FP;S
854;32;1;blanco_REST;3002;FPS;10;FPS_10;2,931457871;FP;S
670;33;1;masking_nogo;3002;FPA;1;FPA_1;2,826074803;FP;A
328;34;1;masking_go;3002;FPA;1;FPA_1;2,515873844;FP;A
2838;35;1;CNTX;3002;FPA;1;FPA_1;3,453012391;FP;A
692;36;1;PREG;3002;FPA;1;FPA_1;2,858537198;FP;A
1364;37;1;blanco_CUANT;3002;FPA;1;FPA_1;3,13481437;FP;A
1166;38;1;blanco_REST;3002;FPA;1;FPA_1;3,06669855;FP;A
2502;39;1;preg_Y;3002;FPA;1;FPA_1;3,398287305;FP;A
822;40;1;;3002;FPA;1;FPA_1;2,914871818;FP;A
806;41;1;masking_nogo;3002;FPA;4;FPA_4;2,906335042;FP;A
314;42;1;masking_go;3002;FPA;4;FPA_4;2,496929648;FP;A
1494;43;1;CNTX;3002;FPA;4;FPA_4;3,174350597;FP;A
152;44;1;PREG;3002;FPA;4;FPA_4;2,198657087;FP;A
2278;45;1;blanco_CUANT;3002;FPA;4;FPA_4;3,35755372;FP;A
616;46;1;blanco_REST;3002;FPA;4;FPA_4;2,789580712;FP;A
448;47;1;masking_nogo;3002;FPS;9;FPS_9;2,651278014;FP;S
138;48;1;masking_go;3002;FPS;9;FPS_9;2,139879086;FP;S
1590;49;1;CNTX;3002;FPS;9;FPS_9;3,201397124;FP;S
829;50;1;PREG;3002;FPS;9;FPS_9;2,936513742;FP;S
974;51;1;blanco_CUANT;3002;FPS;9;FPS_9;2,988558957;FP;S
678;52;1;blanco_REST;3002;FPS;9;FPS_9;2,831229694;FP;S
542;53;1;masking_nogo;3002;CNA;14;CNA_14;2,733999287;CN;A
272;54;1;masking_go;3002;CNA;14;CNA_14;2,434568904;CN;A
1432;55;1;CNTX;3002;CNA;14;CNA_14;3,155943018;CN;A
787;56;1;PREG;3002;CNA;14;CNA_14;2,895974732;CN;A
182;57;1;blanco_CUANT;3002;CNA;14;CNA_14;2,260071388;CN;A
1480;58;1;blanco_REST;3002;CNA;14;CNA_14;3,170261715;CN;A
502;59;1;masking_nogo;3002;FPS;8;FPS_8;2,700703717;FP;S
50;60;1;masking_go;3002;FPS;8;FPS_8;1,698970004;FP;S
1936;61;1;CNTX;3002;FPS;8;FPS_8;3,286905353;FP;S
698;62;1;PREG;3002;FPS;8;FPS_8;2,862131379;FP;S
1032;63;1;blanco_CUANT;3002;FPS;8;FPS_8;3,013679697;FP;S
744;64;1;blanco_REST;3002;FPS;8;FPS_8;2,871572936;FP;S
374;65;1;masking_nogo;3002;CNA;13;CNA_13;2,572871602;CN;A
154;66;1;masking_go;3002;CNA;13;CNA_13;2,187520721;CN;A
1318;67;1;CNTX;3002;CNA;13;CNA_13;3,11991541;CN;A
746;68;1;PREG;3002;CNA;13;CNA_13;2,872738827;CN;A
672;69;1;blanco_CUANT;3002;CNA;13;CNA_13;2,827369273;CN;A
726;70;1;blanco_REST;3002;CNA;13;CNA_13;2,860936621;CN;A
496;71;1;masking_nogo;3002;FPA;5;FPA_5;2,695481676;FP;A
274;72;1;masking_go;3002;FPA;5;FPA_5;2,437750563;FP;A
1912;73;1;CNTX;3002;FPA;5;FPA_5;3,281487888;FP;A
575;74;1;PREG;3002;FPA;5;FPA_5;2,77815125;FP;A
640;75;1;blanco_CUANT;3002;FPA;5;FPA_5;2,806179974;FP;A
632;76;1;blanco_REST;3002;FPA;5;FPA_5;2,800717078;FP;A
364;77;1;masking_nogo;3002;FPS;6;FPS_6;2,561101384;FP;S
74;78;1;masking_go;3002;FPS;6;FPS_6;1,86923172;FP;S
230;79;1;CNTX;3002;FPS;6;FPS_6;2,361727836;FP;S
913;80;1;PREG;3002;FPS;6;FPS_6;2,978636948;FP;S
1296;81;1;blanco_CUANT;3002;FPS;6;FPS_6;3,112605002;FP;S
512;82;1;blanco_REST;3002;FPS;6;FPS_6;2,709269961;FP;S
460;83;1;masking_nogo;3002;CNA;15;CNA_15;2,662757832;CN;A
342;84;1;masking_go;3002;CNA;15;CNA_15;2,534026106;CN;A
2460;85;1;CNTX;3002;CNA;15;CNA_15;3,390935107;CN;A
588;86;1;PREG;3002;CNA;15;CNA_15;2,769377326;CN;A
1000;87;1;blanco_CUANT;3002;CNA;15;CNA_15;3;CN;A
480;88;1;blanco_REST;3002;CNA;15;CNA_15;2,681241237;CN;A
2392;89;1;preg_N;3002;CNA;15;CNA_15;3,378761175;CN;A
904;90;1;;3002;CNA;15;CNA_15;2,95616843;CN;A
576;91;1;masking_nogo;3002;FPA;2;FPA_2;2,760422483;FP;A
354;92;1;masking_go;3002;FPA;2;FPA_2;2,549003262;FP;A
2144;93;1;CNTX;3002;FPA;2;FPA_2;3,331224781;FP;A
760;94;1;PREG;3002;FPA;2;FPA_2;2,898725182;FP;A
992;95;1;blanco_CUANT;3002;FPA;2;FPA_2;2,996511672;FP;A
560;96;1;blanco_REST;3002;FPA;2;FPA_2;2,748188027;FP;A
2864;97;1;preg_N;3002;FPA;2;FPA_2;3,456973014;FP;A
648;98;1;;3002;FPA;2;FPA_2;2,811575006;FP;A
-1;1;1;masking_nogo;3732;CNA;14;CNA_14;NA;CN;A
1314;2;1;masking_go;3732;CNA;14;CNA_14;3,118595365;CN;A
2490;3;1;CNTX;3732;CNA;14;CNA_14;3,396199347;CN;A
1839;4;1;PREG;3732;CNA;14;CNA_14;3,264581729;CN;A
1430;5;1;blanco_CUANT;3732;CNA;14;CNA_14;3,155336037;CN;A
1915;6;1;blanco_REST;3732;CNA;14;CNA_14;3,282168778;CN;A
-1;7;1;masking_nogo;3732;FPS;9;FPS_9;NA;FP;S
934;8;1;masking_go;3732;FPS;9;FPS_9;2,970346876;FP;S
2548;9;1;CNTX;3732;FPS;9;FPS_9;3,406199424;FP;S
1462;10;1;PREG;3732;FPS;9;FPS_9;3,183269844;FP;S
1470;11;1;blanco_CUANT;3732;FPS;9;FPS_9;3,167317335;FP;S
2273;12;1;blanco_REST;3732;FPS;9;FPS_9;3,356599436;FP;S
505;13;1;masking_nogo;3732;FPA;3;FPA_3;2,703291378;FP;A
352;14;1;masking_go;3732;FPA;3;FPA_3;2,546542663;FP;A
2507;15;1;CNTX;3732;FPA;3;FPA_3;3,399154334;FP;A
1542;16;1;PREG;3732;FPA;3;FPA_3;3,206286044;FP;A
1656;17;1;blanco_CUANT;3732;FPA;3;FPA_3;3,219060332;FP;A
1098;18;1;blanco_REST;3732;FPA;3;FPA_3;3,04060234;FP;A
-1;19;1;masking_nogo;3732;FPS;10;FPS_10;NA;FP;S
341;20;1;masking_go;3732;FPS;10;FPS_10;2,532754379;FP;S
2034;21;1;CNTX;3732;FPS;10;FPS_10;3,308350949;FP;S
2140;22;1;PREG;3732;FPS;10;FPS_10;3,34869419;FP;S
1565;23;1;blanco_CUANT;3732;FPS;10;FPS_10;3,194514342;FP;S
959;24;1;blanco_REST;3732;FPS;10;FPS_10;2,981818607;FP;S
-1;25;1;masking_nogo;3732;FPA;5;FPA_5;NA;FP;A
540;26;1;masking_go;3732;FPA;5;FPA_5;2,73239376;FP;A
2635;27;1;CNTX;3732;FPA;5;FPA_5;3,42078062;FP;A
729;28;1;PREG;3732;FPA;5;FPA_5;2,880813592;FP;A
741;29;1;blanco_CUANT;3732;FPA;5;FPA_5;2,869818208;FP;A
904;30;1;blanco_REST;3732;FPA;5;FPA_5;2,95616843;FP;A
-1;31;1;masking_nogo;3732;CNA;12;CNA_12;NA;CN;A
398;32;1;masking_go;3732;CNA;12;CNA_12;2,599883072;CN;A
2793;33;1;CNTX;3732;CNA;12;CNA_12;3,446070936;CN;A
1132;34;1;PREG;3732;CNA;12;CNA_12;3,053846427;CN;A
1020;35;1;blanco_CUANT;3732;CNA;12;CNA_12;3,008600172;CN;A
823;36;1;blanco_REST;3732;CNA;12;CNA_12;2,915399835;CN;A
2523;37;1;preg_Y;3732;CNA;12;CNA_12;3,401917251;CN;A
1015;38;1;;3732;CNA;12;CNA_12;3,006466042;CN;A
518;39;1;masking_nogo;3732;CNA;11;CNA_11;2,71432976;CN;A
330;40;1;masking_go;3732;CNA;11;CNA_11;2,51851394;CN;A
2063;41;1;CNTX;3732;CNA;11;CNA_11;3,314499228;CN;A
792;42;1;PREG;3732;CNA;11;CNA_11;2,898725182;CN;A
1314;43;1;blanco_CUANT;3732;CNA;11;CNA_11;3,118595365;CN;A
2519;44;1;blanco_REST;3732;CNA;11;CNA_11;3,401228167;CN;A
449;45;1;masking_nogo;3732;FPS;8;FPS_8;2,652246341;FP;S
304;46;1;masking_go;3732;FPS;8;FPS_8;2,482873584;FP;S
1951;47;1;CNTX;3732;FPS;8;FPS_8;3,290257269;FP;S
890;48;1;PREG;3732;FPS;8;FPS_8;2,967547976;FP;S
1111;49;1;blanco_CUANT;3732;FPS;8;FPS_8;3,045714059;FP;S
1227;50;1;blanco_REST;3732;FPS;8;FPS_8;3,088844563;FP;S
-1;51;1;masking_nogo;3732;FPA;2;FPA_2;NA;FP;A
179;52;1;masking_go;3732;FPA;2;FPA_2;2,252853031;FP;A
1506;53;1;CNTX;3732;FPA;2;FPA_2;3,177824972;FP;A
795;54;1;PREG;3732;FPA;2;FPA_2;2,918554531;FP;A
1254;55;1;blanco_CUANT;3732;FPA;2;FPA_2;3,098297536;FP;A
1023;56;1;blanco_REST;3732;FPA;2;FPA_2;3,009875634;FP;A
1697;57;1;preg_N;3732;FPA;2;FPA_2;3,229681842;FP;A
2066;58;1;;3732;FPA;2;FPA_2;3,315130317;FP;A
-1;59;1;masking_nogo;3732;FPS;7;FPS_7;NA;FP;S
334;60;1;masking_go;3732;FPS;7;FPS_7;2,523746467;FP;S
1657;61;1;CNTX;3732;FPS;7;FPS_7;3,219322508;FP;S
743;62;1;PREG;3732;FPS;7;FPS_7;2,889301703;FP;S
982;63;1;blanco_CUANT;3732;FPS;7;FPS_7;2,992111488;FP;S
1705;64;1;blanco_REST;3732;FPS;7;FPS_7;3,231724383;FP;S
-1;65;1;masking_nogo;3732;FPA;1;FPA_1;NA;FP;A
315;66;1;masking_go;3732;FPA;1;FPA_1;2,498310554;FP;A
2855;67;1;CNTX;3732;FPA;1;FPA_1;3,455606113;FP;A
734;68;1;PREG;3732;FPA;1;FPA_1;2,883661435;FP;A
1424;69;1;blanco_CUANT;3732;FPA;1;FPA_1;3,153509989;FP;A
1799;70;1;blanco_REST;3732;FPA;1;FPA_1;3,255031163;FP;A
2574;71;1;preg_Y;3732;FPA;1;FPA_1;3,410608543;FP;A
1065;72;1;;3732;FPA;1;FPA_1;3,027349608;FP;A
-1;73;1;masking_nogo;3732;CNA;15;CNA_15;NA;CN;A
824;74;1;masking_go;3732;CNA;15;CNA_15;2,915927212;CN;A
2464;75;1;CNTX;3732;CNA;15;CNA_15;3,391640703;CN;A
801;76;1;PREG;3732;CNA;15;CNA_15;2,903632516;CN;A
916;77;1;blanco_CUANT;3732;CNA;15;CNA_15;2,961895474;CN;A
964;78;1;blanco_REST;3732;CNA;15;CNA_15;2,984077034;CN;A
1410;79;1;preg_N;3732;CNA;15;CNA_15;3,149219113;CN;A
1112;80;1;;3732;CNA;15;CNA_15;3,046104787;CN;A
-1;81;1;masking_nogo;3732;FPS;6;FPS_6;NA;FP;S
182;82;1;masking_go;3732;FPS;6;FPS_6;2,260071388;FP;S
1814;83;1;CNTX;3732;FPS;6;FPS_6;3,258637283;FP;S
784;84;1;PREG;3732;FPS;6;FPS_6;2,912222057;FP;S
1990;85;1;blanco_CUANT;3732;FPS;6;FPS_6;3,298853076;FP;S
1147;86;1;blanco_REST;3732;FPS;6;FPS_6;3,059563418;FP;S
-1;87;1;masking_nogo;3732;FPA;4;FPA_4;NA;FP;A
337;88;1;masking_go;3732;FPA;4;FPA_4;2,527629901;FP;A
3048;89;1;CNTX;3732;FPA;4;FPA_4;3,484014963;FP;A
1116;90;1;PREG;3732;FPA;4;FPA_4;3,06595298;FP;A
2168;91;1;blanco_CUANT;3732;FPA;4;FPA_4;3,336059278;FP;A
1260;92;1;blanco_REST;3732;FPA;4;FPA_4;3,100370545;FP;A
-1;93;1;masking_nogo;3732;CNA;13;CNA_13;NA;CN;A
331;94;1;masking_go;3732;CNA;13;CNA_13;2,519827994;CN;A
2826;95;1;CNTX;3732;CNA;13;CNA_13;3,451172158;CN;A
1280;96;1;PREG;3732;CNA;13;CNA_13;3,10720997;CN;A
716;97;1;blanco_CUANT;3732;CNA;13;CNA_13;2,854913022;CN;A
797;98;1;blanco_REST;3732;CNA;13;CNA_13;2,901458321;CN;A
-1;1;1;masking_nogo;3925;FPA;4;FPA_4;NA;FP;A
434;2;1;masking_go;3925;FPA;4;FPA_4;2,63748973;FP;A
5935;3;1;CNTX;3925;FPA;4;FPA_4;3,773420723;FP;A
2953;4;1;PREG;3925;FPA;4;FPA_4;3,488409689;FP;A
1911;5;1;blanco_CUANT;3925;FPA;4;FPA_4;3,281260687;FP;A
2062;6;1;blanco_REST;3925;FPA;4;FPA_4;3,314288661;FP;A
-1;7;1;masking_nogo;3925;CNA;12;CNA_12;NA;CN;A
400;8;1;masking_go;3925;CNA;12;CNA_12;2,602059991;CN;A
4408;9;1;CNTX;3925;CNA;12;CNA_12;3,644241586;CN;A
1573;10;1;PREG;3925;CNA;12;CNA_12;3,196728723;CN;A
1712;11;1;blanco_CUANT;3925;CNA;12;CNA_12;3,23350376;CN;A
1391;12;1;blanco_REST;3925;CNA;12;CNA_12;3,14332713;CN;A
4871;13;1;preg_Y;3925;CNA;12;CNA_12;3,68761813;CN;A
1591;14;1;;3925;CNA;12;CNA_12;3,20167018;CN;A
-1;15;1;masking_nogo;3925;FPS;10;FPS_10;NA;FP;S
448;16;1;masking_go;3925;FPS;10;FPS_10;2,651278014;FP;S
2264;17;1;CNTX;3925;FPS;10;FPS_10;3,354876423;FP;S
1823;18;1;PREG;3925;FPS;10;FPS_10;3,278982117;FP;S
1927;19;1;blanco_CUANT;3925;FPS;10;FPS_10;3,284881715;FP;S
1207;20;1;blanco_REST;3925;FPS;10;FPS_10;3,08170727;FP;S
-1;21;1;masking_nogo;3925;CNA;15;CNA_15;NA;CN;A
428;22;1;masking_go;3925;CNA;15;CNA_15;2,631443769;CN;A
3646;23;1;CNTX;3925;CNA;15;CNA_15;3,561816664;CN;A
823;24;1;PREG;3925;CNA;15;CNA_15;2,915399835;CN;A
1152;25;1;blanco_CUANT;3925;CNA;15;CNA_15;3,061452479;CN;A
957;26;1;blanco_REST;3925;CNA;15;CNA_15;2,980911938;CN;A
1887;27;1;preg_N;3925;CNA;15;CNA_15;3,2757719;CN;A
789;28;1;;3925;CNA;15;CNA_15;2,897077003;CN;A
-1;29;1;masking_nogo;3925;FPS;8;FPS_8;NA;FP;S
1026;30;1;masking_go;3925;FPS;8;FPS_8;3,011147361;FP;S
2544;31;1;CNTX;3925;FPS;8;FPS_8;3,405517107;FP;S
660;32;1;PREG;3925;FPS;8;FPS_8;2,837588438;FP;S
968;33;1;blanco_CUANT;3925;FPS;8;FPS_8;2,985875357;FP;S
830;34;1;blanco_REST;3925;FPS;8;FPS_8;2,919078092;FP;S
-1;35;1;masking_nogo;3925;FPA;2;FPA_2;NA;FP;A
384;36;1;masking_go;3925;FPA;2;FPA_2;2,584331224;FP;A
2445;37;1;CNTX;3925;FPA;2;FPA_2;3,388278863;FP;A
582;38;1;PREG;3925;FPA;2;FPA_2;2,783188691;FP;A
