"subject";"index";"acceptability";"idnumber";"condition"
179;24;6;14;"EAC"
179;25;0;9;"EIC"
179;26;0;3;"EIC"
179;27;0;13;"EIC"
179;28;0;15;"EIC"
179;29;6;2;"EAC"
179;30;6;4;"EAC"
179;31;6;18;"EAC"
179;32;5;5;"EAC"
179;33;6;10;"EAC"
179;34;0;16;"EIC"
179;35;0;5;"EIC"
179;36;0;1;"EIC"
179;37;0;7;"EIC"
179;38;6;7;"EAC"
180;1;5;2;"EAC"
180;2;0;14;"EIC"
180;3;0;2;"EIC"
180;4;1;6;"EIC"
180;5;0;10;"EIC"
180;6;0;18;"EIC"
180;7;0;5;"EIC"
180;8;0;20;"EIC"
180;9;6;13;"EAC"
180;10;1;3;"EIC"
180;11;3;20;"EAC"
180;12;4;14;"EAC"
180;13;6;18;"EAC"
180;14;6;15;"EAC"
180;15;0;7;"EIC"
180;16;0;16;"EIC"
180;17;0;19;"EIC"
180;18;6;16;"EAC"
180;19;0;13;"EIC"
180;20;5;4;"EAC"
180;21;5;19;"EAC"
180;22;6;11;"EAC"
180;23;5;17;"EAC"
180;24;6;7;"EAC"
180;25;6;10;"EAC"
180;26;1;17;"EIC"
180;27;2;9;"EIC"
180;28;6;3;"EAC"
180;29;5;1;"EAC"
180;30;0;12;"EIC"
180;31;0;15;"EIC"
180;32;0;8;"EIC"
180;33;6;6;"EAC"
180;34;6;9;"EAC"
180;35;0;11;"EIC"
180;36;5;8;"EAC"
180;37;0;4;"EIC"
180;38;6;5;"EAC"
180;39;0;1;"EIC"
180;40;6;12;"EAC"
181;1;6;16;"EAC"
181;2;6;2;"EAC"
181;3;0;9;"EIC"
181;4;5;1;"EAC"
181;5;3;10;"EAC"
181;6;1;10;"EIC"
181;7;6;14;"EAC"
181;8;6;12;"EAC"
181;9;5;15;"EAC"
181;10;2;6;"EAC"
181;11;0;13;"EIC"
181;12;0;18;"EIC"
181;13;0;1;"EIC"
181;14;0;12;"EIC"
181;15;0;15;"EIC"
181;16;5;3;"EAC"
181;17;1;6;"EIC"
181;18;0;20;"EIC"
181;19;0;16;"EIC"
181;20;5;7;"EAC"
181;21;0;19;"EIC"
181;22;6;5;"EAC"
181;23;0;8;"EIC"
181;24;6;11;"EAC"
181;25;6;4;"EAC"
181;26;0;5;"EIC"
181;27;0;3;"EIC"
181;28;6;13;"EAC"
181;29;0;2;"EIC"
181;30;0;11;"EIC"
181;31;0;14;"EIC"
181;32;5;4;"EIC"
181;33;6;8;"EAC"
181;34;2;17;"EIC"
181;35;6;9;"EAC"
181;36;0;7;"EIC"
182;1;6;13;"EAC"
182;2;6;6;"EAC"
182;3;6;11;"EAC"
182;4;0;2;"EIC"
182;5;5;9;"EAC"
182;6;0;6;"EIC"
182;7;0;3;"EIC"
182;8;6;1;"EAC"
182;9;5;15;"EAC"
182;10;0;15;"EIC"
182;11;5;2;"EAC"
182;12;0;14;"EIC"
182;13;0;16;"EIC"
182;14;6;14;"EAC"
182;15;0;13;"EIC"
182;16;0;9;"EIC"
182;17;0;10;"EIC"
182;18;5;10;"EAC"
182;19;1;1;"EIC"
182;20;0;17;"EIC"
182;21;6;3;"EAC"
182;22;0;5;"EIC"
182;23;6;4;"EAC"
182;24;0;18;"EIC"
182;25;6;8;"EAC"
182;26;0;12;"EIC"
182;27;0;11;"EIC"
182;28;4;5;"EAC"
182;29;0;8;"EIC"
182;30;0;4;"EIC"
182;31;6;12;"EAC"
182;32;6;16;"EAC"
182;33;6;7;"EAC"
182;34;3;7;"EIC"
183;1;0;4;"EIC"
183;2;1;13;"EIC"
183;3;1;15;"EIC"
183;4;6;5;"EAC"
183;5;5;11;"EAC"
183;6;1;19;"EIC"
183;7;5;1;"EAC"
183;8;6;13;"EAC"
183;9;0;2;"EIC"
183;10;0;3;"EIC"
183;11;0;5;"EIC"
183;12;0;14;"EIC"
183;13;0;17;"EIC"
183;14;0;20;"EIC"
183;15;0;7;"EIC"
183;16;6;10;"EAC"
183;17;6;4;"EAC"
183;18;6;15;"EAC"
183;19;0;8;"EIC"
183;20;6;8;"EAC"
183;21;0;1;"EIC"
183;22;6;7;"EAC"
183;23;0;18;"EIC"
183;24;5;9;"EAC"
183;25;0;16;"EIC"
183;26;4;3;"EAC"
183;27;6;16;"EAC"
183;28;0;12;"EIC"
183;29;0;6;"EIC"
183;30;5;6;"EAC"
183;31;0;9;"EIC"
183;32;6;12;"EAC"
183;33;0;10;"EIC"
183;34;4;14;"EAC"
183;35;6;2;"EAC"
183;36;0;11;"EIC"
184;1;4;9;"EIC"
184;2;0;6;"EIC"
184;3;2;18;"EIC"
184;4;0;19;"EIC"
184;5;6;4;"EAC"
184;6;0;11;"EIC"
184;7;5;7;"EAC"
184;8;0;1;"EIC"
184;9;6;8;"EAC"
184;10;0;2;"EIC"
184;11;0;20;"EIC"
184;12;1;8;"EIC"
184;13;6;9;"EAC"
184;14;5;12;"EAC"
184;15;0;5;"EIC"
184;16;0;15;"EIC"
184;17;0;4;"EIC"
184;18;6;10;"EAC"
184;19;6;16;"EAC"
184;20;6;11;"EAC"
184;21;6;15;"EAC"
184;22;6;17;"EAC"
184;23;5;5;"EAC"
184;24;6;13;"EAC"
184;25;6;2;"EAC"
184;26;0;16;"EIC"
184;27;5;20;"EAC"
184;28;6;6;"EAC"
184;29;0;3;"EIC"
184;30;0;12;"EIC"
184;31;6;14;"EAC"
184;32;0;10;"EIC"
184;33;6;3;"EAC"
184;34;0;13;"EIC"
184;35;6;18;"EAC"
184;36;6;1;"EAC"
184;37;0;17;"EIC"
184;38;0;14;"EIC"
184;39;5;19;"EAC"
184;40;0;7;"EIC"
185;1;6;16;"EAC"
185;2;2;8;"EIC"
185;3;0;15;"EIC"
185;4;5;1;"EAC"
185;5;6;5;"EAC"
185;6;6;13;"EAC"
185;7;4;3;"EAC"
185;8;0;3;"EIC"
185;9;0;1;"EIC"
185;10;0;5;"EIC"
185;11;0;14;"EIC"
185;12;6;15;"EAC"
185;13;0;9;"EIC"
185;14;0;13;"EIC"
185;15;6;4;"EAC"
185;16;4;7;"EAC"
185;17;0;17;"EIC"
185;18;0;16;"EIC"
185;19;0;4;"EIC"
185;20;6;17;"EAC"
185;21;6;2;"EAC"
185;22;6;18;"EAC"
185;23;4;14;"EAC"
185;24;6;6;"EAC"
185;25;0;6;"EIC"
185;26;6;10;"EAC"
185;27;0;2;"EIC"
185;28;5;19;"EAC"
185;29;6;8;"EAC"
185;30;2;11;"EAC"
185;31;0;12;"EIC"
185;32;6;12;"EAC"
185;33;0;18;"EIC"
185;34;6;9;"EAC"
185;35;0;10;"EIC"
185;36;0;7;"EIC"
185;37;6;20;"EAC"
185;38;0;11;"EIC"
186;1;0;19;"EIC"
186;2;0;5;"EIC"
186;3;3;8;"EAC"
186;4;0;9;"EIC"
186;5;1;13;"EIC"
186;6;0;7;"EIC"
186;7;2;17;"EAC"
186;8;0;15;"EIC"
186;9;5;9;"EAC"
186;10;0;16;"EIC"
186;11;0;4;"EIC"
186;12;0;6;"EIC"
186;13;3;1;"EIC"
186;14;6;13;"EAC"
186;15;0;17;"EIC"
186;16;0;2;"EIC"
186;17;6;3;"EAC"
186;18;6;14;"EAC"
186;19;0;14;"EIC"
186;20;0;12;"EIC"
186;21;6;5;"EAC"
186;22;6;15;"EAC"
186;23;0;8;"EIC"
186;24;5;19;"EAC"
186;25;6;10;"EAC"
186;26;0;11;"EIC"
186;27;5;1;"EAC"
186;28;2;7;"EAC"
186;29;4;6;"EAC"
186;30;4;20;"EAC"
186;31;6;18;"EAC"
186;32;5;16;"EAC"
186;33;2;12;"EAC"
186;34;6;11;"EAC"
186;35;6;2;"EAC"
186;36;0;20;"EIC"
186;37;6;4;"EAC"
186;38;0;10;"EIC"
186;39;0;18;"EIC"
186;40;0;3;"EIC"
187;1;0;10;"EIC"
187;2;0;11;"EIC"
187;3;4;12;"EAC"
187;4;0;19;"EIC"
187;5;1;14;"EIC"
187;6;0;7;"EIC"
187;7;6;1;"EAC"
187;8;0;2;"EIC"
187;9;5;18;"EAC"
187;10;0;3;"EIC"
187;11;3;9;"EAC"
187;12;5;6;"EAC"
187;13;2;5;"EIC"
187;14;6;2;"EAC"
187;15;6;5;"EAC"
187;16;0;12;"EIC"
187;17;6;19;"EAC"
187;18;6;15;"EAC"
187;19;6;13;"EAC"
187;20;0;17;"EIC"
187;21;6;3;"EAC"
187;22;6;17;"EAC"
187;23;6;8;"EAC"
187;24;0;4;"EIC"
187;25;0;8;"EIC"
187;26;1;1;"EIC"
187;27;5;14;"EAC"
187;28;0;6;"EIC"
187;29;0;18;"EIC"
187;30;6;10;"EAC"
187;31;0;13;"EIC"
187;32;0;15;"EIC"
187;33;5;7;"EAC"
187;34;6;20;"EAC"
187;35;6;4;"EAC"
187;36;6;11;"EAC"
187;37;0;16;"EIC"
187;38;0;9;"EIC"
187;39;0;20;"EIC"
187;40;4;16;"EAC"
188;1;0;11;"EIC"
188;2;0;20;"EIC"
188;3;6;14;"EAC"
188;4;0;6;"EIC"
188;5;6;18;"EAC"
188;6;5;8;"EAC"
188;7;6;2;"EAC"
188;8;1;4;"EIC"
188;9;0;2;"EIC"
188;10;6;12;"EAC"
188;11;0;5;"EIC"
188;12;6;3;"EAC"
188;13;6;10;"EAC"
188;14;6;11;"EAC"
188;15;0;3;"EIC"
188;16;6;15;"EAC"
188;17;0;10;"EIC"
188;18;0;19;"EIC"
188;19;6;16;"EAC"
188;20;6;20;"EAC"
188;21;0;13;"EIC"
188;22;4;12;"EIC"
188;23;0;7;"EIC"
188;24;6;7;"EAC"
188;25;6;17;"EAC"
188;26;0;1;"EIC"
188;27;6;5;"EAC"
188;28;0;9;"EIC"
188;29;6;4;"EAC"
188;30;0;16;"EIC"
188;31;6;19;"EAC"
188;32;0;8;"EIC"
188;33;0;17;"EIC"
188;34;6;9;"EAC"
188;35;6;6;"EAC"
188;36;6;13;"EAC"
188;37;0;18;"EIC"
188;38;0;14;"EIC"
188;39;6;1;"EAC"
188;40;0;15;"EIC"
189;1;4;9;"EAC"
189;2;0;16;"EIC"
189;3;0;17;"EIC"
189;4;6;15;"EAC"
189;5;5;10;"EAC"
189;6;0;15;"EIC"
189;7;0;18;"EIC"
189;8;6;17;"EAC"
189;9;0;1;"EIC"
189;10;1;6;"EIC"
189;11;6;11;"EAC"
189;12;0;3;"EIC"
189;13;0;4;"EIC"
189;14;0;19;"EIC"
189;15;6;3;"EAC"
189;16;6;20;"EAC"
189;17;0;13;"EIC"
189;18;0;2;"EIC"
189;19;0;14;"EIC"
189;20;4;12;"EAC"
189;21;6;6;"EAC"
189;22;0;10;"EIC"
189;23;0;11;"EIC"
189;24;0;9;"EIC"
189;25;0;8;"EIC"
189;26;6;4;"EAC"
189;27;5;5;"EAC"
189;28;3;14;"EAC"
189;29;2;19;"EAC"
189;30;6;1;"EAC"
189;31;6;18;"EAC"
189;32;0;12;"EIC"
189;33;6;16;"EAC"
189;34;5;2;"EAC"
189;35;4;13;"EAC"
189;36;0;7;"EIC"
189;37;0;5;"EIC"
189;38;4;8;"EAC"
189;39;0;7;"EAC"
189;40;0;20;"EIC"
190;1;0;1;"EIC"
190;2;1;13;"EIC"
190;3;6;8;"EAC"
190;4;0;15;"EIC"
190;5;6;7;"EAC"
190;6;4;20;"EAC"
190;7;0;3;"EIC"
190;8;6;19;"EAC"
190;9;0;17;"EIC"
190;10;6;12;"EAC"
190;11;5;5;"EAC"
190;12;6;11;"EAC"
190;13;0;7;"EIC"
190;14;5;15;"EAC"
190;15;6;4;"EAC"
190;16;0;9;"EIC"
190;17;6;17;"EAC"
190;18;2;9;"EAC"
190;19;0;18;"EIC"
190;20;6;13;"EAC"
190;21;6;10;"EAC"
190;22;6;1;"EAC"
190;23;4;3;"EAC"
190;24;6;6;"EAC"
190;25;6;16;"EAC"
190;26;0;5;"EIC"
190;27;0;2;"EIC"
190;28;0;14;"EIC"
190;29;6;2;"EAC"
190;30;0;4;"EIC"
190;31;0;8;"EIC"
190;32;0;16;"EIC"
190;33;0;10;"EIC"
190;34;0;12;"EIC"
190;35;2;11;"EIC"
190;36;1;6;"EIC"
190;37;6;18;"EAC"
190;38;6;14;"EAC"
191;1;6;20;"EAC"
191;2;0;2;"EIC"
191;3;0;17;"EIC"
191;4;6;16;"EAC"
191;5;6;19;"EAC"
191;6;4;15;"EAC"
191;7;1;1;"EIC"
191;8;0;6;"EIC"
191;9;6;5;"EAC"
191;10;5;14;"EAC"
191;11;2;8;"EAC"
191;12;0;15;"EIC"
191;13;5;10;"EAC"
191;14;5;7;"EAC"
191;15;0;3;"EIC"
191;16;0;7;"EIC"
191;17;2;4;"EIC"
191;18;2;13;"EIC"
191;19;0;20;"EIC"
191;20;0;12;"EIC"
191;21;1;9;"EIC"
191;22;6;3;"EAC"
191;23;5;17;"EAC"
191;24;6;13;"EAC"
191;25;5;4;"EAC"
191;26;0;19;"EIC"
191;27;0;16;"EIC"
191;28;6;12;"EAC"
191;29;6;18;"EAC"
191;30;0;11;"EIC"
191;31;5;9;"EAC"
191;32;0;18;"EIC"
191;33;6;6;"EAC"
191;34;5;1;"EAC"
191;35;5;11;"EAC"
191;36;0;14;"EIC"
191;37;6;2;"EAC"
191;38;0;5;"EIC"
191;39;0;10;"EIC"
191;40;0;8;"EIC"
192;1;5;15;"EAC"
192;2;0;20;"EAC"
192;3;0;10;"EIC"
192;4;0;15;"EIC"
192;5;5;7;"EAC"
192;6;6;16;"EAC"
192;7;0;9;"EIC"
192;8;5;12;"EAC"
192;9;0;8;"EIC"
192;10;6;19;"EAC"
192;11;6;3;"EAC"
192;12;0;1;"EIC"
192;13;0;16;"EIC"
192;14;0;5;"EIC"
192;15;4;10;"EAC"
192;16;0;14;"EIC"
192;17;6;1;"EAC"
192;18;5;11;"EAC"
192;19;4;14;"EAC"
192;20;0;8;"EAC"
192;21;3;4;"EAC"
192;22;0;7;"EIC"
192;23;6;18;"EAC"
192;24;0;6;"EIC"
192;25;0;13;"EIC"
192;26;0;11;"EIC"
192;27;0;3;"EIC"
192;28;6;9;"EAC"
192;29;6;13;"EAC"
192;30;0;2;"EIC"
192;31;6;5;"EAC"
192;32;0;4;"EIC"
192;33;6;2;"EAC"
192;34;3;6;"EAC"
192;35;5;17;"EAC"
192;36;0;12;"EIC"
193;1;0;14;"EIC"
193;2;6;13;"EAC"
193;3;0;13;"EIC"
193;4;0;17;"EIC"
193;5;0;7;"EIC"
193;6;6;16;"EAC"
193;7;1;6;"EIC"
193;8;0;18;"EIC"
193;9;0;4;"EIC"
193;10;0;19;"EIC"
193;11;1;2;"EIC"
193;12;0;11;"EIC"
193;13;6;1;"EAC"
193;14;0;9;"EIC"
193;15;6;18;"EAC"
193;16;5;5;"EAC"
193;17;0;1;"EIC"
193;18;0;8;"EIC"
193;19;6;2;"EAC"
193;20;6;20;"EAC"
193;21;6;7;"EAC"
193;22;5;8;"EAC"
193;23;0;3;"EIC"
193;24;0;20;"EIC"
193;25;0;10;"EIC"
193;26;2;4;"EAC"
193;27;6;3;"EAC"
193;28;6;6;"EAC"
193;29;1;16;"EIC"
193;30;0;12;"EIC"
193;31;0;15;"EIC"
193;32;5;17;"EAC"
193;33;6;9;"EAC"
193;34;0;5;"EIC"
193;35;6;14;"EAC"
193;36;5;12;"EAC"
193;37;6;15;"EAC"
193;38;5;19;"EAC"
193;39;6;11;"EAC"
193;40;6;10;"EAC"
194;1;0;16;"EIC"
194;2;0;8;"EIC"
194;3;5;12;"EAC"
194;4;6;14;"EAC"
194;5;0;1;"EIC"
194;6;5;11;"EAC"
194;7;5;18;"EAC"
194;8;6;20;"EAC"
194;9;0;14;"EIC"
194;10;0;17;"EIC"
194;11;3;17;"EAC"
194;12;6;6;"EAC"
194;13;0;7;"EIC"
194;14;6;1;"EAC"
194;15;6;5;"EAC"
194;16;4;19;"EAC"
194;17;0;9;"EIC"
194;18;0;13;"EIC"
194;19;6;4;"EAC"
194;20;6;10;"EAC"
194;21;0;3;"EIC"
194;22;0;15;"EIC"
194;23;6;13;"EAC"
194;24;0;10;"EIC"
194;25;0;11;"EIC"
194;26;6;8;"EAC"
194;27;6;15;"EAC"
194;28;0;18;"EIC"
194;29;0;19;"EIC"
194;30;0;5;"EIC"
194;31;0;20;"EIC"
194;32;0;4;"EIC"
194;33;0;6;"EIC"
194;34;0;2;"EIC"
194;35;0;12;"EIC"
194;36;4;7;"EAC"
194;37;6;9;"EAC"
194;38;6;3;"EAC"
194;39;5;16;"EAC"
194;40;6;2;"EAC"
195;1;0;15;"EIC"
195;2;6;16;"EAC"
195;3;4;7;"EAC"
195;4;0;20;"EIC"
195;5;6;14;"EAC"
195;6;6;3;"EAC"
195;7;4;17;"EAC"
195;8;0;16;"EIC"
195;9;6;10;"EAC"
195;10;6;15;"EAC"
195;11;0;18;"EIC"
195;12;0;1;"EIC"
195;13;0;13;"EIC"
195;14;6;9;"EAC"
195;15;6;1;"EAC"
195;16;6;4;"EAC"
195;17;0;5;"EIC"
195;18;0;14;"EIC"
195;19;2;12;"EIC"
195;20;4;2;"EAC"
195;21;5;6;"EAC"
195;22;1;7;"EIC"
195;23;6;11;"EAC"
195;24;0;10;"EIC"
195;25;0;2;"EIC"
195;26;4;19;"EAC"
195;27;0;9;"EIC"
195;28;4;13;"EAC"
195;29;0;11;"EIC"
195;30;0;3;"EIC"
195;31;0;17;"EIC"
195;32;0;4;"EIC"
195;33;2;19;"EIC"
195;34;5;18;"EAC"
195;35;6;8;"EAC"
195;36;5;20;"EAC"
195;37;6;5;"EAC"
195;38;0;6;"EIC"
195;39;0;8;"EIC"
195;40;6;12;"EAC"
196;1;0;14;"EIC"
196;2;1;12;"EIC"
196;3;0;6;"EIC"
196;4;0;3;"EIC"
196;5;0;2;"EIC"
196;6;5;12;"EAC"
196;7;6;20;"EAC"
196;8;0;11;"EIC"
196;9;6;8;"EAC"
196;10;0;7;"EIC"
196;11;6;11;"EAC"
196;12;0;1;"EIC"
196;13;6;13;"EAC"
196;14;0;13;"EIC"
196;15;5;19;"EAC"
196;16;0;8;"EIC"
196;17;0;5;"EIC"
196;18;0;9;"EIC"
196;19;0;17;"EIC"
196;20;6;16;"EAC"
196;21;6;6;"EAC"
196;22;0;17;"EAC"
196;23;0;18;"EIC"
196;24;0;16;"EIC"
196;25;6;1;"EAC"
196;26;6;15;"EAC"
196;27;0;10;"EIC"
196;28;3;3;"EAC"
196;29;5;14;"EAC"
196;30;6;7;"EAC"
196;31;3;4;"EAC"
196;32;6;2;"EAC"
196;33;6;9;"EAC"
196;34;6;18;"EAC"
196;35;1;4;"EIC"
196;36;4;5;"EAC"
196;37;6;10;"EAC"
196;38;0;15;"EIC"
197;1;0;6;"EIC"
197;2;0;8;"EIC"
197;3;6;20;"EAC"
197;4;6;17;"EAC"
197;5;5;8;"EAC"
197;6;0;20;"EIC"
197;7;6;2;"EAC"
197;8;6;18;"EAC"
197;9;0;3;"EIC"
197;10;0;4;"EIC"
197;11;0;9;"EIC"
197;12;6;1;"EAC"
197;13;0;7;"EIC"
197;14;6;4;"EAC"
197;15;6;11;"EAC"
197;16;0;9;"EAC"
197;17;6;19;"EAC"
197;18;6;7;"EAC"
197;19;1;14;"EIC"
197;20;0;15;"EIC"
197;21;0;12;"EIC"
197;22;6;14;"EAC"
197;23;6;5;"EAC"
197;24;0;13;"EIC"
197;25;6;6;"EAC"
197;26;0;5;"EIC"
197;27;0;11;"EIC"
197;28;0;2;"EIC"
197;29;0;10;"EIC"
197;30;6;3;"EAC"
197;31;6;12;"EAC"
197;32;0;17;"EIC"
197;33;6;16;"EAC"
197;34;0;1;"EIC"
197;35;4;15;"EAC"
197;36;5;13;"EAC"
197;37;1;18;"EIC"
197;38;0;16;"EIC"
197;39;5;10;"EAC"
197;40;0;19;"EIC"
198;1;0;7;"EIC"
198;2;0;9;"EIC"
198;3;3;6;"EAC"
198;4;0;18;"EIC"
198;5;6;8;"EAC"
198;6;6;9;"EAC"
198;7;0;16;"EIC"
198;8;6;12;"EAC"
198;9;0;2;"EIC"
198;10;0;13;"EIC"
198;11;0;14;"EAC"
198;12;5;5;"EAC"
198;13;5;3;"EAC"
198;14;6;2;"EAC"
198;15;4;4;"EAC"
198;16;0;3;"EIC"
198;17;6;13;"EAC"
198;18;0;14;"EIC"
198;19;6;16;"EAC"
198;20;1;17;"EIC"
198;21;5;15;"EAC"
198;22;1;8;"EIC"
198;23;0;5;"EIC"
198;24;1;12;"EIC"
198;25;0;20;"EIC"
198;26;0;15;"EIC"
198;27;6;10;"EAC"
198;28;6;1;"EAC"
198;29;6;7;"EAC"
198;30;1;11;"EIC"
198;31;0;19;"EIC"
198;32;5;11;"EAC"
198;33;0;1;"EIC"
198;34;0;4;"EIC"
198;35;0;6;"EIC"
198;36;0;10;"EIC"
199;1;5;2;"EAC"
199;2;6;7;"EAC"
199;3;0;4;"EIC"
199;4;6;16;"EAC"
199;5;0;2;"EIC"
199;6;6;1;"EAC"
199;7;6;10;"EAC"
199;8;0;20;"EIC"
199;9;0;1;"EIC"
199;10;0;16;"EIC"
199;11;0;13;"EIC"
199;12;4;14;"EIC"
199;13;0;19;"EIC"
199;14;4;6;"EAC"
199;15;6;3;"EAC"
199;16;0;5;"EIC"
199;17;0;6;"EIC"
199;18;2;14;"EAC"
199;19;0;8;"EIC"
199;20;6;15;"EAC"
199;21;0;17;"EIC"
199;22;0;7;"EIC"
199;23;6;11;"EAC"
199;24;0;10;"EIC"
199;25;4;19;"EAC"
199;26;6;13;"EAC"
199;27;0;9;"EIC"
199;28;6;18;"EAC"
199;29;6;20;"EAC"
199;30;6;12;"EAC"
199;31;0;3;"EIC"
199;32;0;11;"EIC"
199;33;5;5;"EAC"
199;34;0;15;"EIC"
199;35;0;18;"EIC"
199;36;6;8;"EAC"
199;37;6;4;"EAC"
199;38;6;17;"EAC"
199;39;4;9;"EAC"
199;40;0;12;"EIC"
200;1;5;18;"EAC"
200;2;2;15;"EAC"
200;3;0;13;"EIC"
200;4;0;10;"EIC"
200;5;0;11;"EIC"
200;6;6;7;"EAC"
200;7;4;17;"EAC"
200;8;6;13;"EAC"
200;9;6;6;"EAC"
200;10;0;8;"EIC"
200;11;0;12;"EIC"
200;12;6;8;"EAC"
200;13;0;1;"EIC"
200;14;6;5;"EAC"
200;15;6;1;"EAC"
200;16;0;14;"EIC"
200;17;6;12;"EAC"
200;18;0;17;"EIC"
200;19;0;2;"EIC"
200;20;0;6;"EIC"
200;21;6;19;"EAC"
200;22;0;16;"EIC"
200;23;0;15;"EIC"
200;24;0;3;"EIC"
200;25;5;4;"EAC"
200;26;5;10;"EAC"
200;27;0;9;"EIC"
200;28;4;2;"EAC"
200;29;0;18;"EIC"
200;30;6;20;"EAC"
200;31;0;7;"EIC"
200;32;0;4;"EIC"
200;33;0;5;"EIC"
200;34;6;9;"EAC"
200;35;2;16;"EAC"
200;36;6;14;"EAC"
200;37;6;11;"EAC"
200;38;6;3;"EAC"
201;1;6;1;"EAC"
201;2;6;10;"EAC"
201;3;6;5;"EAC"
201;4;5;16;"EAC"
201;5;1;12;"EIC"
201;6;3;6;"EAC"
201;7;0;3;"EIC"
201;8;0;16;"EIC"
201;9;6;15;"EAC"
201;10;6;9;"EAC"
201;11;6;19;"EAC"
201;12;0;13;"EIC"
201;13;0;15;"EIC"
201;14;0;19;"EIC"
201;15;6;8;"EAC"
201;16;6;20;"EAC"
201;17;6;17;"EAC"
201;18;0;17;"EIC"
201;19;6;3;"EAC"
201;20;0;5;"EIC"
201;21;0;6;"EIC"
201;22;5;14;"EAC"
201;23;0;18;"EIC"
201;24;5;4;"EAC"
201;25;0;7;"EIC"
201;26;0;10;"EIC"
201;27;5;11;"EAC"
201;28;0;14;"EIC"
201;29;6;12;"EAC"
201;30;0;8;"EIC"
201;31;0;1;"EIC"
201;32;6;7;"EAC"
201;33;0;2;"EIC"
201;34;5;13;"EAC"
201;35;5;2;"EAC"
201;36;0;11;"EIC"
201;37;6;18;"EAC"
201;38;2;9;"EIC"
201;39;0;20;"EIC"
201;40;0;4;"EIC"
202;1;0;9;"EIC"
202;2;6;11;"EAC"
202;3;0;1;"EIC"
202;4;0;18;"EIC"
202;5;0;15;"EIC"
202;6;0;2;"EIC"
202;7;4;12;"EAC"
202;8;0;3;"EIC"
202;9;0;8;"EIC"
202;10;0;17;"EIC"
202;11;2;13;"EAC"
202;12;6;9;"EAC"
202;13;0;11;"EIC"
202;14;6;10;"EAC"
202;15;1;6;"EIC"
202;16;6;8;"EAC"
202;17;6;6;"EAC"
202;18;0;12;"EIC"
202;19;0;16;"EIC"
202;20;6;5;"EAC"
202;21;0;14;"EIC"
202;22;5;15;"EAC"
202;23;6;14;"EAC"
202;24;6;16;"EAC"
202;25;3;4;"EIC"
202;26;0;7;"EIC"
202;27;6;2;"EAC"
202;28;5;4;"EAC"
202;29;0;5;"EIC"
202;30;5;1;"EAC"
202;31;6;7;"EAC"
202;32;2;10;"EIC"
202;33;0;13;"EIC"
202;34;6;3;"EAC"
203;1;0;4;"EIC"
203;2;0;5;"EIC"
203;3;3;11;"EAC"
203;4;6;9;"EAC"
203;5;5;18;"EAC"
203;6;0;2;"EIC"
203;7;6;14;"EAC"
203;8;6;3;"EAC"
203;9;0;3;"EIC"
203;10;4;10;"EAC"
203;11;0;10;"EIC"
203;12;5;13;"EAC"
203;13;1;18;"EIC"
203;14;6;12;"EAC"
203;15;6;15;"EAC"
203;16;6;19;"EAC"
203;17;0;1;"EIC"
203;18;0;15;"EIC"
203;19;0;12;"EIC"
203;20;1;13;"EIC"
203;21;5;8;"EAC"
203;22;0;7;"EIC"
203;23;5;4;"EAC"
203;24;6;5;"EAC"
203;25;0;11;"EIC"
203;26;6;2;"EAC"
203;27;5;7;"EAC"
203;28;0;8;"EIC"
203;29;6;6;"EAC"
203;30;1;17;"EIC"
203;31;6;17;"EAC"
203;32;6;20;"EAC"
203;33;0;6;"EIC"
203;34;6;1;"EAC"
203;35;0;16;"EIC"
203;36;5;16;"EAC"
203;37;0;9;"EIC"
203;38;1;14;"EIC"
204;1;0;17;"EIC"
204;2;0;7;"EIC"
204;3;6;13;"EAC"
204;4;1;4;"EIC"
204;5;6;18;"EAC"
204;6;6;14;"EAC"
204;7;0;14;"EIC"
204;8;3;8;"EAC"
204;9;0;6;"EIC"
204;10;6;10;"EAC"
204;11;6;17;"EAC"
204;12;6;12;"EAC"
204;13;5;11;"EIC"
204;14;0;10;"EIC"
204;15;6;11;"EAC"
204;16;0;16;"EIC"
204;17;4;16;"EAC"
204;18;6;9;"EAC"
204;19;0;15;"EIC"
204;20;0;20;"EIC"
204;21;0;12;"EIC"
204;22;6;20;"EAC"
204;23;0;19;"EIC"
204;24;6;5;"EAC"
204;25;5;19;"EAC"
204;26;5;6;"EAC"
204;27;0;9;"EIC"
204;28;0;2;"EIC"
204;29;6;4;"EAC"
204;30;2;3;"EAC"
204;31;6;2;"EAC"
204;32;0;8;"EIC"
204;33;6;7;"EAC"
204;34;0;5;"EIC"
204;35;0;13;"EIC"
204;36;4;15;"EAC"
204;37;0;1;"EIC"
204;38;0;18;"EIC"
204;39;6;1;"EAC"
204;40;0;3;"EIC"
205;1;2;10;"EAC"
205;2;0;20;"EIC"
205;3;0;17;"EIC"
205;4;6;3;"EAC"
205;5;0;3;"EIC"
205;6;6;4;"EAC"
205;7;6;14;"EAC"
205;8;0;6;"EIC"
205;9;6;16;"EAC"
205;10;5;6;"EAC"
205;11;6;2;"EAC"
205;12;6;13;"EAC"
205;13;0;1;"EIC"
205;14;0;16;"EIC"
205;15;6;7;"EAC"
205;16;0;7;"EIC"
205;17;6;11;"EAC"
205;18;0;4;"EIC"
205;19;0;12;"EIC"
205;20;6;1;"EAC"
205;21;6;9;"EAC"
